	SporangiaReplicate3	SporangiaReplicate2	SporangiaReplicate1	ZoosporeReplicate1	ZoosporeReplicate2	ZoosporeReplicate3
rna-XM_006679852.1	74.4377889464586	83.713088771508	76.2962526348771	37.4162021518111	35.7402002259142	43.7125443964365
MSTRG.4710.1	0	0	0	0	0	0
MSTRG.4710.2	0	0	0	0	0	0
rna-XM_006680131.1	0	0	0	0	0	0
rna-XM_006679715.1	9.30472361830732	8.01508296748481	8.27308763510716	32.4930176581517	38.4894463971383	20.6420348538728
MSTRG.4712.1	29.2434170861087	30.2792023216093	22.9807989864088	110.279332657969	111.344469934579	95.9247502032913
rna-XM_006679853.1	0	0	0	0	0	0
rna-XM_006679854.1	0	1.78112954832996	0.919231959456351	0	5.49849234244833	4.85694937738184
MSTRG.4713.2	0	0	0	0.98463689873187	0	0
MSTRG.4713.3	0	0	0	0	0	0
MSTRG.4713.4	0	0	0	0	0	0
rna-XM_006679906.1	0	0	0	0	0	0
rna-XM_006679726.1	0	0	0	0	0	0
rna-XM_006679938.1	0	0	0	0	0	0
MSTRG.4714.1	0	0	0	0	0	0
MSTRG.4714.2	0	0	0	0	0	0
rna-XM_006679855.1	0.66462311559338	0.890564774164979	0	0	0	0
MSTRG.4715.1	0	0	0	0	0	0
MSTRG.4715.2	0	0	0	0.98463689873187	0	1.21423734434546
MSTRG.4716.1	0	0	0	0	0	0
MSTRG.4716.2	0	0	0	0.98463689873187	0	2.42847468869092
MSTRG.4716.3	0	0	0	0	0	0
rna-XM_006680024.1	0	0	0	0	0	0
rna-XM_006680025.1	95.0411055298534	79.2602649006831	102.953979459111	11.8156427847824	10.9969846848967	7.28542406607275
MSTRG.4718.1	0	0	0.919231959456351	0	0	0
rna-XM_006679939.1	0	0	0	0	0	0
rna-XM_006680026.1	15.2863316586477	21.3735545799595	25.7384948647778	8.86173208858683	10.9969846848967	8.49966141041821
MSTRG.4720.1	73.1085427152718	68.5734876107034	79.0539485132462	116.187154050361	119.592208448251	106.8528863024
rna-XM_006679723.1	0	0	0	0	0	0
rna-XM_006679940.1	59.8160804034042	47.1999330307439	65.2654691214009	141.787713417389	177.326378043959	171.20746555271
rna-XM_006680132.1	128.936884425116	126.460197931427	128.692474323889	175.265367974273	116.842962277027	134.780345222346
MSTRG.4723.1	3.98773869356028	7.12451819331983	7.35385567565081	0	0	0
MSTRG.4723.2	0	0	0	0	0	0
rna-XM_006680027.1	0	0	0	0	0	0
rna-XM_006680028.1	0	0	0	0	0	0
MSTRG.4723.5	0	0	0	0	0	0
rna-XM_006680133.1	60.4807035189976	57.8867103207236	44.1231340539048	10.8310058860506	2.74924617122417	1.21423734434546
MSTRG.4725.1	0	0	0	0	1.37462308561208	0
MSTRG.4725.2	0.66462311559338	0	0	0	0	0
rna-XM_006679941.1	0	0	0	0	0	0
MSTRG.4726.1	9.9693467339007	4.4528238708249	9.19231959456351	4.92318449365935	2.74924617122417	7.28542406607275
MSTRG.4726.2	0	0	0	0	0	0
rna-XM_006679740.1	0	0	0	0	0	0
MSTRG.4727.1	81.0840201023924	73.0263114815283	81.8116443916152	60.0628508226441	83.852008222337	87.425088792873
rna-XM_006679714.1	0	0	0	1.96927379746374	1.37462308561208	1.21423734434546
MSTRG.4728.1	0	0.890564774164979	1.8384639189127	3.93854759492748	8.2477385136725	6.07118672172729
rna-XM_006679745.1	0	0	0	0	0	0
MSTRG.4729.1	3.3231155779669	0.890564774164979	0	0	1.37462308561208	6.07118672172729
MSTRG.4730.1	1.32924623118676	0.890564774164979	1.8384639189127	0	0	0
MSTRG.4730.2	0	0	0	0	0	0
MSTRG.4731.1	0	0	0	0	0	0
MSTRG.4731.2	0	0	0	0	0	0
MSTRG.4731.3	0	0	0	0	0	0
rna-XM_006680135.1	15.2863316586477	7.12451819331983	7.35385567565081	12.8002796835143	8.2477385136725	13.3566107878
MSTRG.4732.1	0	1.78112954832996	0	3.93854759492748	1.37462308561208	0
MSTRG.4733.1	678.580201020841	523.652087209008	538.669928241422	977.744440440747	773.912797199603	930.105805768622
rna-XM_006679753.1	0	0	0	0	0	0
rna-XM_006680136.1	161.503417089191	158.520529801366	159.027128985949	67.939946012499	35.7402002259142	75.2827153494185
MSTRG.4735.1	6.6462311559338	8.01508296748481	10.1115515540199	3.93854759492748	0	0
MSTRG.4736.1	27.2495477393286	24.9358136766194	25.7384948647778	12.8002796835143	13.7462308561208	24.2847468869092
rna-XM_006679942.1	644.019799009985	578.867103207236	580.035366416957	2393.65230081718	2742.3730557961	2876.52826875439
MSTRG.4738.1	0	0	3.6769278378254	0	0	1.21423734434546
MSTRG.4739.1	0	1.78112954832996	1.8384639189127	2.95391069619561	0	1.21423734434546
MSTRG.4739.2	0	0	0	0	0	0
MSTRG.4740.1	0	0	0	0	0	0
rna-XM_006679856.1	0	0	0	0	0	0
MSTRG.4740.3	0	0	0	0	0	0
MSTRG.4741.1	3.98773869356028	1.78112954832996	1.8384639189127	20.6773748733693	24.7432155410175	25.4989842312546
rna-XM_006679733.1	0	0	0	0	0	0
rna-XM_006680137.1	0	0	0	0	0	0
MSTRG.4742.1	0	0.890564774164979	0	0	2.74924617122417	1.21423734434546
rna-XM_006679943.1	0	0	0	0	0	0
MSTRG.4742.3	0	0	0	0	0	0
rna-XM_006680138.1	21.9325628145815	18.7018602574646	23.9000309458651	4.92318449365935	10.9969846848967	7.28542406607275
rna-XM_006680139.1	162.168040204785	148.724317285552	150.754041350842	144.741624113585	155.332408674165	152.993905387528
MSTRG.4745.1	0	0	0	0	0	0
rna-XM_006679857.1	0	0	0	0	0	0
MSTRG.4745.3	0	0	0	0	0	0
rna-XM_006679858.1	13.957085427461	10.6867772899797	9.19231959456351	6.89245829112309	6.87311542806041	2.42847468869092
rna-XM_006679750.1	31.9019095484822	26.7169432249494	34.011582499885	63.0167615188397	61.8580388525437	50.9979684625093
rna-XM_006680029.1	134.918492465456	129.131892253922	147.996345472473	340.684366961227	342.281148317409	321.772896251547
MSTRG.4749.1	0	0	0	0	0	0
MSTRG.4749.2	0	0	0	0	0	0
MSTRG.4749.3	0	0	0	0	0	0
rna-XM_006679859.1	0	0	0	0.98463689873187	0	0
MSTRG.4749.5	0	0	0	0	0	0
rna-XM_006679944.1	104.345829148161	105.977208125633	131.450170202258	109.294695759238	136.087685475596	127.494921156273
MSTRG.4751.1	13.957085427461	15.1396011608046	18.384639189127	7.87709518985496	9.62236159928458	9.71389875476367
rna-XM_006679739.1	0	0	0	0	0	0
rna-XM_006679720.1	0	0	0	0	0	0
MSTRG.4752.1	0	0	0	0	0	0
rna-XM_006679860.1	0.66462311559338	0	0.919231959456351	0	0	0
MSTRG.4753.1	0	0	0	0	0	0
MSTRG.4753.2	0	0.890564774164979	0.919231959456351	0	2.74924617122417	1.21423734434546
MSTRG.4754.1	0	0	0	0	1.37462308561208	0
MSTRG.4755.1	3842.18623124533	4029.80560309653	4243.17472485052	4832.59789897602	5204.32300212734	4417.39545872878
rna-XM_006679964.1	0	0	0	0	0	0
rna-XM_006680140.1	105.675075379347	103.305513803138	83.6501083105279	37.4162021518111	43.9879387395866	33.9986456416729
rna-XM_006679861.1	44.5297487447565	40.0754148374241	41.3654381755358	7.87709518985496	1.37462308561208	3.64271203303638
rna-XM_006679758.1	0	0	0	0	0	0
MSTRG.4758.2	0	0	0	0	0	0
MSTRG.4759.1	0	0	0.919231959456351	0	0	0
rna-XM_006680141.1	0	0	0	0	0	0
MSTRG.4759.3	0	0	0	0	0	0
MSTRG.4759.4	0	0	0	0	0	0
MSTRG.4759.5	0	0	0	0	0	0
MSTRG.4760.1	0	0	0	0	0	0
MSTRG.4760.2	1.99386934678014	0	1.8384639189127	1.96927379746374	2.74924617122417	3.64271203303638
MSTRG.4760.3	0	0	0	0	0	0
rna-XM_006679862.1	0	0	0	0	0	0
rna-XM_006679724.1	147.54633166173	130.022457028087	140.642489796822	159.511177594563	127.839946961924	148.136956010146
MSTRG.4762.1	0	0	0	0	1.37462308561208	0
MSTRG.4762.2	1.99386934678014	0	0	0.98463689873187	2.74924617122417	0
rna-XM_006679863.1	0	0	0	0	0	0
MSTRG.4762.4	5.98160804034042	5.34338864498987	5.51539175673811	44.3086604429342	59.1087926813196	69.2115286276912
MSTRG.4763.1	5.98160804034042	6.23395341915485	9.19231959456351	5.90782139239122	8.2477385136725	4.85694937738184
rna-XM_006680142.1	0	0	0	0	0	0
rna-XM_006679965.1	107.668944726128	116.663985415612	110.307835134762	227.451123607062	193.821855071304	151.779668043182
MSTRG.4765.1	0	0	0	0	0	0
rna-XM_006679776.1	10.6339698494941	8.01508296748481	8.27308763510716	20.6773748733693	12.3716077705087	14.5708481321455
MSTRG.4766.1	4.65236180915366	5.34338864498987	4.59615979728176	5.90782139239122	2.74924617122417	2.42847468869092
rna-XM_006680143.1	0	0	0	0	0	0
rna-XM_006680144.1	0	0	0	0	0	0
MSTRG.4767.1	0	0	0	0	0	0
MSTRG.4767.2	0	0	0	0	0	0
MSTRG.4767.3	1.32924623118676	4.4528238708249	0.919231959456351	2.95391069619561	2.74924617122417	3.64271203303638
MSTRG.4767.4	0	0	0	0	0	0
rna-XM_006679945.1	0	0	0	0	0	0
rna-XM_006680030.1	0.66462311559338	0.890564774164979	3.6769278378254	0	0	1.21423734434546
MSTRG.4768.2	0	0	0	0	0	0
rna-XM_006680031.1	37.8835175888227	29.3886375474443	30.3346546620596	9.8463689873187	8.2477385136725	9.71389875476367
rna-XM_006679864.1	29.9080402017021	13.3584716124747	20.2231031080397	29.5391069619561	49.486431082035	40.0698323634001
rna-XM_006679865.1	88.3948743739196	101.524384254808	103.873211418568	113.233243354165	105.84597759213	86.2108514485276
rna-XM_006679946.1	28.5787939705153	27.6075079991144	31.2538866215159	39.3854759492748	32.99095405469	41.2840697077456
MSTRG.4772.2	0	0	0.919231959456351	0	0	0
rna-XM_006679966.1	48.5174874383167	54.3244512240637	55.1539175673811	37.4162021518111	42.6133156539746	38.8555950190547
MSTRG.4774.1	0	4.4528238708249	1.8384639189127	1.96927379746374	0	0
rna-XM_006679947.1	0	0	0	0	0	0
MSTRG.4775.1	3.3231155779669	5.34338864498987	1.8384639189127	4.92318449365935	5.49849234244833	4.85694937738184
rna-XM_006679948.1	0	0	0	0	0	0
rna-XM_006680145.1	3.98773869356028	6.23395341915485	3.6769278378254	14.7695534809781	6.87311542806041	4.85694937738184
MSTRG.4777.1	1.32924623118676	0.890564774164979	0	0	0	0
MSTRG.4778.1	12.6278391962742	8.01508296748481	10.1115515540199	0.98463689873187	1.37462308561208	1.21423734434546
rna-XM_006680146.1	0.66462311559338	0.890564774164979	0	0.98463689873187	0	0
rna-XM_006679759.1	0	0	0	0	0	0
MSTRG.4779.2	3.98773869356028	1.78112954832996	2.75769587836905	21.6620117721011	20.6193462841812	14.5708481321455
MSTRG.4779.3	0	0	0	0	0	0
rna-XM_006680032.1	122.290653269182	121.116809286437	122.257850607695	20.6773748733693	10.9969846848967	15.785085476491
rna-XM_006680147.1	16.6155778898345	14.2490363866397	11.0307835134762	18.7081010759055	21.9939693697933	21.8562721982183
rna-XM_006679949.1	57.1575879410307	43.637673934084	61.5885412835755	151.634082404708	259.803763180684	241.633231524746
MSTRG.4783.1	0	0	0	0	0	0
MSTRG.4783.2	3.98773869356028	1.78112954832996	0.919231959456351	10.8310058860506	26.1178386266296	16.9993228208364
MSTRG.4783.3	0	0	0	0	0	0
rna-XM_006679907.1	0	0	0	0	0	0
rna-XM_006679908.1	221.319497492596	207.50159238044	236.242613580282	165.418998986954	130.589193133148	163.922041486637
rna-XM_006680033.1	139.57085427461	163.863918446356	137.884793918453	193.973469050178	162.205524102226	182.135601651819
rna-XM_006679967.1	104.345829148161	94.3998660614878	115.8232268915	36.4315652530792	10.9969846848967	31.5701709529819
rna-XM_006680148.1	189.417587944113	194.143120767965	207.746422837135	400.747217783871	529.229887960652	541.549855578075
MSTRG.4788.1	5.31698492474704	7.12451819331983	11.0307835134762	2.95391069619561	2.74924617122417	4.85694937738184
rna-XM_006680035.1	0	0	0	0	0	0
MSTRG.4788.3	0	0	0	0	0	0
rna-XM_006680036.1	0	0	0	0	0	0
MSTRG.4788.5	0	0	0	0	0	0
rna-XM_006680037.1	0	0	0	0	0	0
MSTRG.4789.1	0	0	0	0.98463689873187	0	0
rna-XM_006679950.1	60.4807035189976	68.5734876107034	79.9731804727025	24.6159224682968	23.3685924554054	31.5701709529819
MSTRG.4790.2	0	0.890564774164979	0	0.98463689873187	0	2.42847468869092
MSTRG.4791.1	3.3231155779669	0	1.8384639189127	3.93854759492748	1.37462308561208	1.21423734434546
rna-XM_006679866.1	0	0	0	0	0	0
rna-XM_006680038.1	104.345829148161	85.494218319838	73.5385567565081	100.432963670651	63.2326619381558	80.1396647268003
MSTRG.4793.1	1.99386934678014	0	0.919231959456351	0	0	1.21423734434546
rna-XM_006680149.1	0	0	0	0	0	0
rna-XM_006679893.1	0	0	1.8384639189127	0	0	0
MSTRG.4794.1	0	0	0	0	0	0
MSTRG.4794.2	0	0	0	0.98463689873187	0	0
MSTRG.4794.3	0	1.78112954832996	0.919231959456351	0.98463689873187	5.49849234244833	2.42847468869092
rna-XM_006679867.1	0	0	0	0	1.37462308561208	1.21423734434546
MSTRG.4794.5	0	0	0	0	0	0
rna-XM_006679777.1	0	0	0	0	0	1.21423734434546
rna-XM_006680039.1	33.231155779669	43.637673934084	32.1731185809723	85.6634101896727	123.716077705087	100.781699580673
MSTRG.4796.1	3.3231155779669	1.78112954832996	4.59615979728176	6.89245829112309	4.12386925683625	4.85694937738184
rna-XM_006679728.1	0	0	0	0	0	0
rna-XM_006680040.1	0	0	0	0	0	0
MSTRG.4797.1	17.2802010054279	11.5773420641447	20.2231031080397	0	0	0
MSTRG.4797.2	0	0	0	0	0	0
MSTRG.4797.3	0.66462311559338	0	0	0	0	0
rna-XM_006679748.1	0	0	0	0	0	1.21423734434546
rna-XM_006679868.1	6.6462311559338	5.34338864498987	1.8384639189127	1.96927379746374	5.49849234244833	4.85694937738184
MSTRG.4799.1	0	0	3.6769278378254	0.98463689873187	0	0
rna-XM_006679869.1	49.1821105539101	47.1999330307439	41.3654381755358	31.5083807594198	26.1178386266296	25.4989842312546
MSTRG.4800.2	0	0	0	0	0	0
rna-XM_006679896.1	50.5113567850969	52.5433216757338	44.1231340539048	27.5698331644924	16.495477027345	19.4277975095273
MSTRG.4802.1	3.3231155779669	1.78112954832996	7.35385567565081	6.89245829112309	8.2477385136725	7.28542406607275
rna-XM_006679870.1	0	0	0	0	0	0
MSTRG.4802.3	1.99386934678014	1.78112954832996	0	5.90782139239122	2.74924617122417	1.21423734434546
rna-XM_006680150.1	15.2863316586477	18.7018602574646	20.2231031080397	28.5544700632242	38.4894463971383	29.141696264291
MSTRG.4804.1	3.98773869356028	5.34338864498987	8.27308763510716	1.96927379746374	1.37462308561208	1.21423734434546
rna-XM_006679871.1	17.9448241210213	26.7169432249494	15.626943310758	2.95391069619561	0	2.42847468869092
rna-XM_006680151.1	164.161909551565	149.614882059716	166.3809846616	73.8477674048903	50.8610541676471	44.926781740782
rna-XM_006680152.1	0	0	0	0	1.37462308561208	0
MSTRG.4806.2	1.32924623118676	0.890564774164979	0.919231959456351	2.95391069619561	1.37462308561208	0
rna-XM_006679872.1	0	0	0	0	0	0
rna-XM_006680041.1	17.2802010054279	10.6867772899797	21.1423350674961	12.8002796835143	8.2477385136725	7.28542406607275
MSTRG.4807.2	0	0	0	0	0	0
MSTRG.4807.3	0	0	0	0	0	0
MSTRG.4808.1	76.4316582932387	62.3395341915485	70.780860878139	34.4622914556155	57.7341695957075	58.283392528582
MSTRG.4809.1	6.6462311559338	12.4679068383097	10.1115515540199	234.343581898185	625.453503953498	472.338326950383
rna-XM_006680153.1	0	0	0	0	0	0
MSTRG.4810.1	0	0	0	0	0	0
MSTRG.4810.2	0	0	0	0	0	0
rna-XM_006680042.1	0	0	0	0	0	0
rna-XM_006679873.1	43.2005025135697	43.637673934084	32.1731185809723	66.9553091137672	118.217585362639	77.7111900381094
MSTRG.4812.1	0.66462311559338	3.56225909665992	1.8384639189127	5.90782139239122	8.2477385136725	2.42847468869092
rna-XM_006680154.1	0	0	0	0	0	0
rna-XM_006679760.1	0	0	0	0	0	0
MSTRG.4813.1	0.66462311559338	0	0	0.98463689873187	0	1.21423734434546
MSTRG.4814.1	22.5971859301749	18.7018602574646	15.626943310758	19.6927379746374	19.2447231985692	30.3559336086365
rna-XM_006679909.1	0	0	0	0	0	0
rna-XM_006679778.1	503.119698504189	524.542651983173	541.427624119791	1595.11177594563	2585.66602403633	2084.84552024115
MSTRG.4816.1	4.65236180915366	1.78112954832996	3.6769278378254	39.3854759492748	49.486431082035	33.9986456416729
MSTRG.4817.1	1.32924623118676	0.890564774164979	3.6769278378254	8.86173208858683	4.12386925683625	9.71389875476367
MSTRG.4818.1	0.66462311559338	0	0	0.98463689873187	0	1.21423734434546
MSTRG.4818.2	0.66462311559338	0	0	0	1.37462308561208	1.21423734434546
MSTRG.4818.3	0.66462311559338	0	0	2.95391069619561	1.37462308561208	6.07118672172729
rna-XM_006679874.1	0	0	0	0	0	0
MSTRG.4818.5	0	0	0	0	0	0
rna-XM_006679875.1	0	0	0	0	0	0
MSTRG.4819.1	0	0.890564774164979	0.919231959456351	3.93854759492748	2.74924617122417	6.07118672172729
rna-XM_006680043.1	0	0	0	0.98463689873187	1.37462308561208	0
rna-XM_006679779.1	221.319497492596	233.327970831225	228.888757904631	227.451123607062	174.577131872734	203.991873850037
MSTRG.4821.1	1.32924623118676	0	0.919231959456351	1.96927379746374	0	1.21423734434546
rna-XM_006680044.1	0	0	0	0	0	0
MSTRG.4821.3	0	0	0	0	0	0
rna-XM_006680045.1	0	0	0	0	0	0
rna-XM_006680155.1	134.253869349863	147.833752511387	141.561721756278	318.037718290394	712.054758347059	557.334941054566
MSTRG.4823.1	0	0.890564774164979	0.919231959456351	0	0	2.42847468869092
rna-XM_006680156.1	25.9203015081418	26.7169432249494	23.9000309458651	5.90782139239122	6.87311542806041	3.64271203303638
MSTRG.4824.1	0	0	0	0	0	0
MSTRG.4824.2	0	0	0	0	0	0
MSTRG.4824.3	0	0	0	0	0	0
rna-XM_006679876.1	0	0.890564774164979	0	0	0	0
rna-XM_006679951.1	9.9693467339007	12.4679068383097	11.9500154729326	1.96927379746374	5.49849234244833	1.21423734434546
MSTRG.4825.2	0	0	0	0	0	0
MSTRG.4825.3	0	0	0	0	0	0
MSTRG.4825.4	0	0	0	0	0	0
rna-XM_006679738.1	35.2250251264491	46.3093682565789	26.6577268242342	19.6927379746374	37.1148233115262	27.9274589199456
rna-XM_006680157.1	572.905125641494	587.772750948886	524.881448849576	277.667605442387	383.519840885771	318.13018421851
rna-XM_006679713.1	13.2924623118676	13.3584716124747	17.4654072296707	78.7709518985496	93.4743698216216	98.3532248919822
MSTRG.4829.1	0.66462311559338	0.890564774164979	0	0	1.37462308561208	1.21423734434546
MSTRG.4829.2	0	0	0	0	0	0
MSTRG.4830.1	0	0	0	0	1.37462308561208	1.21423734434546
rna-XM_006679968.1	0	0	0	0	0	0
MSTRG.4830.3	0	0	0	0	0	0
MSTRG.4830.4	6.6462311559338	6.23395341915485	7.35385567565081	36.4315652530792	79.7281389655008	40.0698323634001
MSTRG.4830.5	0	0	0	0	0	0
rna-XM_006679952.1	0	0	0	0	0	0
rna-XM_006680046.1	0	0	0	0	0	0
MSTRG.4831.1	0	0	0	0	0	0
MSTRG.4831.2	0	0	0	0	0	0
rna-XM_006679877.1	3.98773869356028	3.56225909665992	0	0	1.37462308561208	3.64271203303638
rna-XM_006679969.1	123.619899500369	152.286576382211	146.15788155356	145.726261012317	129.214570047536	157.85085476491
rna-XM_006680047.1	37.8835175888227	44.528238708249	49.638525810643	26.5851962657605	31.6163309690779	23.0705095425637
rna-XM_006680158.1	0	0	0	0	0	0
MSTRG.4835.2	0	0	0	0	0	0
rna-XM_006680159.1	62.4745728657777	56.1055807723937	56.9923814862938	5.90782139239122	4.12386925683625	6.07118672172729
MSTRG.4837.1	0	0	0	0	0	0
rna-XM_006680160.1	0	0	0	0	0	0
rna-XM_006680161.1	0	0	0	0	0	0
MSTRG.4838.1	0.66462311559338	2.67169432249494	1.8384639189127	1.96927379746374	2.74924617122417	3.64271203303638
MSTRG.4838.2	0	0	0	0	0	0
rna-XM_006680048.1	0	0	0	0	0	0
MSTRG.4838.4	11.2985929650875	7.12451819331983	10.1115515540199	26.5851962657605	35.7402002259142	25.4989842312546
rna-XM_006679722.1	0	0	0	0	0	0
MSTRG.4839.1	9.9693467339007	14.2490363866397	16.5461752702143	44.3086604429342	71.4804004518283	74.068478005073
rna-XM_006679780.1	0.66462311559338	0	1.8384639189127	4.92318449365935	9.62236159928458	6.07118672172729
MSTRG.4840.1	0	0	0	0	0	0
rna-XM_006680049.1	33.8957788952624	23.1546841282895	27.5769587836905	14.7695534809781	12.3716077705087	13.3566107878
rna-XM_006679898.1	13.2924623118676	16.0301659349696	11.0307835134762	10.8310058860506	9.62236159928458	7.28542406607275
rna-XM_006680053.1	0	1.78112954832996	0	0	0	0
MSTRG.4843.1	0	0	0	0	0	0
MSTRG.4843.2	0	0	0	0	0	0
rna-XM_006680054.1	0	0	0	0	0	0
rna-XM_006679880.1	0	0	0	0	0	0
rna-XM_006679881.1	2.65849246237352	0	2.75769587836905	0	0	0
MSTRG.4845.1	0	0	0	0	0	0
rna-XM_006679953.1	9.30472361830732	2.67169432249494	7.35385567565081	0.98463689873187	1.37462308561208	1.21423734434546
rna-XM_006680056.1	2.65849246237352	0.890564774164979	0	0	0	0
MSTRG.4848.1	0	0	0	0	0	0
MSTRG.4848.2	0	0	1.8384639189127	0	0	0
MSTRG.4848.3	1.32924623118676	0	0	0	0	0
MSTRG.4848.4	0	0	0	0	0	0
MSTRG.4848.5	0	0	0	0	0	0
MSTRG.4849.1	2.65849246237352	0	0	0	0	0
rna-XM_006680178.1	0	0	0	0	0	0
MSTRG.4851.1	1.32924623118676	0.890564774164979	0	2.95391069619561	0	3.64271203303638
MSTRG.4851.2	0	0	0	0	0	0
MSTRG.4851.3	0	0	0	0	0	0
MSTRG.4852.1	0	0	0	0	0	0
MSTRG.4852.2	0	0	0	0	0	0
rna-XM_006680195.1	0	0	0	0	0	0
MSTRG.4853.1	0	0	0	0	0	0
MSTRG.4854.1	5.31698492474704	8.90564774164979	9.19231959456351	1.96927379746374	6.87311542806041	1.21423734434546
rna-XM_006680204.1	0	0	0	0	0	0
rna-XM_006680330.1	48.5174874383167	32.9508966441042	49.638525810643	475.579622087493	1540.95247897114	1471.6556613467
rna-XM_006680462.1	23.9264321613617	13.3584716124747	9.19231959456351	22.646648670833	9.62236159928458	15.785085476491
rna-XM_006680463.1	284.458693473967	441.72012798583	432.958252903941	101.417600569383	120.966831533863	83.7823767598367
MSTRG.4858.1	0	0	0.919231959456351	0.98463689873187	0	0
MSTRG.4858.2	0	0	0	0	0	0
MSTRG.4859.1	5.31698492474704	5.34338864498987	4.59615979728176	4.92318449365935	2.74924617122417	3.64271203303638
MSTRG.4859.2	0	0	0	0	0	0
MSTRG.4860.1	0	0	0	0	0	0
rna-XM_006680464.1	23.2618090457683	42.747109159919	39.5269742566231	34.4622914556155	30.2417078834658	18.2135601651819
rna-XM_006680244.1	5.98160804034042	6.23395341915485	6.43462371619446	1.96927379746374	2.74924617122417	1.21423734434546
rna-XM_006680246.1	15.9509547742411	21.3735545799595	16.5461752702143	11.8156427847824	17.8701001129571	20.6420348538728
MSTRG.4863.1	38.548140704416	33.8414614182692	38.6077422971667	7.87709518985496	4.12386925683625	12.1423734434546
rna-XM_006680165.1	0	0	0	0	0	0
MSTRG.4864.1	3.98773869356028	5.34338864498987	10.1115515540199	0	1.37462308561208	0
rna-XM_006680194.1	0	0	0	0	0	0
MSTRG.4865.1	0	0	0	0	0	0
MSTRG.4865.2	0	0	0	0	0	0
MSTRG.4865.3	0	0	0	0	0	0
rna-XM_006680465.1	0	0	0	0	0	0
rna-XM_006680466.1	37.2188944732293	34.7320261924342	32.1731185809723	0	1.37462308561208	3.64271203303638
rna-XM_006680392.1	61.8099497501844	48.9810625790738	51.4769897295557	9.8463689873187	10.9969846848967	12.1423734434546
rna-XM_006680219.1	497.138090463848	509.403050822368	573.600742700763	145.726261012317	270.80074786558	242.847468869092
rna-XM_006680393.1	43.8651256291631	28.4980727732793	37.6885103377104	43.3240235442023	164.95477027345	78.9254273824548
rna-XM_006680220.1	358.896482420425	291.214681151948	295.073458985489	865.495833985314	1249.53238482138	1126.81225555259
rna-XM_006680467.1	0	0.890564774164979	0	1.96927379746374	4.12386925683625	3.64271203303638
MSTRG.4872.1	8.64010050271394	11.5773420641447	11.0307835134762	10.8310058860506	6.87311542806041	10.9281360991091
rna-XM_006680183.1	0	0	0	0	0	0
MSTRG.4873.1	0	0	0	0	0	0
rna-XM_006680394.1	0	0	0	0	0	0
MSTRG.4873.3	0	0.890564774164979	0	0	0	0
MSTRG.4874.1	1.32924623118676	1.78112954832996	0	0	0	1.21423734434546
rna-XM_006680468.1	0	0	0	0	0	0
rna-XM_006680395.1	8.64010050271394	11.5773420641447	8.27308763510716	9.8463689873187	2.74924617122417	7.28542406607275
MSTRG.4876.1	0	0	0	0	0	0
rna-XM_006680469.1	0	0	0	0	0	0
rna-XM_006680248.1	5.31698492474704	4.4528238708249	10.1115515540199	4.92318449365935	4.12386925683625	10.9281360991091
MSTRG.4877.2	0	0	0	0	0	0
rna-XM_006680371.1	30.5726633172955	22.2641193541245	13.7884793918453	110.279332657969	111.344469934579	112.924073024128
